system:index,month,precip_mm,state_code,state_name,t2m_c,year,yyyymm,.geo
0_00030000000000000088,1,137.66331189276985,934,Amazonas,26.351356901653915,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000089,1,79.83957749258344,935,Antioquia,20.97176921342458,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008a,1,5.069874812695996,936,Arauca,25.67212437784224,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008b,1,3.250267193635917,937,Atlantico,26.68263950814062,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008c,1,22.32487632297815,938,Bolivar,25.32347441593217,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008d,1,34.963004565973456,939,Boyaca,15.096500830630337,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008e,1,383.7209358215332,940,Buenaventura,,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008f,1,141.5311723090169,941,Caldas,17.781000685934423,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000090,1,61.90271671769861,942,Caqueta,25.696698226254423,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000091,1,6.236534294386752,943,Casanare,26.882593219924463,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000092,1,221.87653858565037,944,Cauca,18.006445940659066,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000093,1,13.339150122606695,945,Cesar,24.669968855581047,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000094,1,273.79166502025316,946,Choco,24.15264363756797,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000095,1,27.875559190438846,947,Cordoba,25.340506321064556,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000096,1,44.477289947638305,948,Cundinamarca,17.18439954931744,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000097,1,87.82522316107733,949,Guainia,26.155396058142113,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000098,1,5.779974533145244,950,Guajira,23.90884979933002,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000099,1,48.838813633982326,951,Guaviare,26.29245088276685,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009a,1,119.85466866276803,952,Huila,18.042316756471664,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009b,1,16.641591134824576,953,Magdalena,25.123113219823,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009c,1,20.521673177086427,954,Meta,25.796273114896014,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009d,1,272.8291605811083,955,Narino,19.39585629491875,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009e,1,47.039309816779046,956,Norte De Santander,19.055412259435034,2004,200401,"{""type"":""MultiPoint"",""coordinates"":[]}"
