system:index,month,precip_mm,state_code,state_name,t2m_c,year,yyyymm,.geo
0_00030000000000000088,1,183.09603681903462,934,Amazonas,25.534956912040496,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000089,1,104.79844703411536,935,Antioquia,19.87254481728209,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008a,1,15.04268903873325,936,Arauca,25.06695173805289,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008b,1,5.555180104280357,937,Atlantico,25.54070530675123,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008c,1,33.78137836576646,938,Bolivar,24.247697875042714,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008d,1,42.434196844223095,939,Boyaca,13.824312586941579,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008e,1,303.43218994140625,940,Buenaventura,,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008f,1,137.978196466617,941,Caldas,16.543809717921306,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000090,1,67.31732242024343,942,Caqueta,25.607715241953766,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000091,1,29.016011367640242,943,Casanare,26.385408531539667,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000092,1,238.08856884467775,944,Cauca,16.986204642963425,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000093,1,13.283610914649504,945,Cesar,23.24893687073382,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000094,1,295.67661195081666,946,Choco,22.957892100024797,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000095,1,30.441370992092054,947,Cordoba,24.701899451804838,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000096,1,56.62781992628438,948,Cundinamarca,15.951467926644112,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000097,1,130.3690818741257,949,Guainia,25.502108581100345,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000098,1,13.060974348445752,950,Guajira,22.694552709114262,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000099,1,30.424800354364617,951,Guaviare,26.265606129281352,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009a,1,144.18432355837044,952,Huila,16.941224809412322,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009b,1,20.099400921386014,953,Magdalena,23.68341882263148,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009c,1,39.88948450599042,954,Meta,25.69134127173236,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009d,1,241.7249840552179,955,Narino,18.516990339914376,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009e,1,55.54719408173989,956,Norte De Santander,17.830145610830186,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009f,1,159.54823239871246,957,Putumayo,24.18255130402246,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a0,1,163.50173239251117,958,Quindio,15.252820235682355,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a1,1,163.951322317927,959,Risaralda,16.306651968269023,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a2,1,,960,San Andres Y Providencia,,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a3,1,67.89655525662228,961,Santander,19.228054336597488,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a4,1,16.694602872788604,962,Sucre,25.688321240182663,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a5,1,100.3678600350926,963,Tolima,17.53964892072897,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a6,1,168.39222474280962,964,Valle Del Cauca,17.982360362404993,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a7,1,147.7323917176442,965,Vaupes,25.48431794377644,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a8,1,32.745525251278984,966,Vichada,27.080606555463802,2000,200001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00030000000000000088,2,196.9238089471293,934,Amazonas,25.031268908853832,2000,200002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00030000000000000089,2,147.81928006322414,935,Antioquia,20.306798822845295,2000,200002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000008a,2,9.798575523878968,936,Arauca,25.85658165167632,2000,200002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000008b,2,5.04163326424649,937,Atlantico,26.4795344161682,2000,200002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000008c,2,63.46890120684165,938,Bolivar,25.121050232996698,2000,200002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000008d,2,74.26715673012104,939,Boyaca,14.096768288144792,2000,200002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000008e,2,343.6588325500488,940,Buenaventura,,2000,200002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000008f,2,214.16234354895434,941,Caldas,16.81785489233807,2000,200002,"{""type"":""MultiPoint"",""coordinates"":[]}"
