system:index,month,precip_mm,state_code,state_name,t2m_c,year,yyyymm,.geo
0_00030000000000000088,1,354.83019432330565,934,Amazonas,24.805090894614153,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000089,1,68.05354861272639,935,Antioquia,21.126723120266746,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008a,1,16.060436389668475,936,Arauca,24.871263626607337,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008b,1,3.2476645963063584,937,Atlantico,26.945165558003758,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008c,1,23.410478027430177,938,Bolivar,25.585133316394078,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008d,1,37.52069349468275,939,Boyaca,14.801108238902097,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008e,1,337.11093258857727,940,Buenaventura,,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008f,1,124.15956853503597,941,Caldas,17.802603394453982,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000090,1,131.74377196269427,942,Caqueta,24.386908624776375,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000091,1,19.282154388361537,943,Casanare,26.178043522180683,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000092,1,205.93982309752596,944,Cauca,18.122272557060878,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000093,1,17.884337009358386,945,Cesar,24.90570051981792,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000094,1,225.111366087622,946,Choco,24.357656623667737,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000095,1,30.128016863104943,947,Cordoba,25.722747945959732,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000096,1,56.59140023577484,948,Cundinamarca,16.980023420899165,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000097,1,153.63423000489774,949,Guainia,25.082733703554204,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000098,1,10.350794044066346,950,Guajira,24.15005025114471,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000099,1,82.42398994187415,951,Guaviare,25.033798348429375,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009a,1,86.64387145497685,952,Huila,17.97303241754309,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009b,1,21.70313317238244,953,Magdalena,25.707904306854733,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009c,1,40.01003553255349,954,Meta,24.83613093526518,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009d,1,263.9350458684457,955,Narino,19.577182921307024,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009e,1,47.40638200578397,956,Norte De Santander,19.55543740283818,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009f,1,200.04210634998717,957,Putumayo,23.53005491037171,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a0,1,84.31474561693426,958,Quindio,16.35600006302415,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a1,1,117.36825880859209,959,Risaralda,17.575772032860648,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a2,1,,960,San Andres Y Providencia,,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a3,1,62.08615444718674,961,Santander,20.68425846291148,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a4,1,13.990090489791164,962,Sucre,27.073448403604228,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
