system:index,month,precip_mm,state_code,state_name,t2m_c,year,yyyymm,.geo
0_00030000000000000088,1,338.5355134574885,934,Amazonas,24.981581862160624,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000089,1,120.56804984383187,935,Antioquia,21.177468004779456,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008a,1,21.663443416985775,936,Arauca,24.661206719571307,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008b,1,4.475680378980416,937,Atlantico,26.962837459608053,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008c,1,33.16118799124998,938,Bolivar,26.246817182417125,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008d,1,69.81469748832487,939,Boyaca,14.658901896982794,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008e,1,296.06933403015137,940,Buenaventura,,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000008f,1,153.4273063191575,941,Caldas,17.71347009624534,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000090,1,154.0234337513118,942,Caqueta,24.123196396593404,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000091,1,31.542769330192236,943,Casanare,25.843723854342183,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000092,1,289.2725071190534,944,Cauca,17.842655419285954,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000093,1,22.74740334342266,945,Cesar,25.310353124815943,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000094,1,259.75525670793604,946,Choco,24.358713336837248,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000095,1,34.11143276722255,947,Cordoba,26.00599904274902,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000096,1,76.51118980739852,948,Cundinamarca,16.731129144889785,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000097,1,188.2518004234535,949,Guainia,25.194559245041347,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000098,1,11.608428846081594,950,Guajira,23.871137204801716,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00030000000000000099,1,162.86578872322116,951,Guaviare,24.80950398647432,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009a,1,155.52777437735386,952,Huila,17.49943708519208,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009b,1,19.211257500038183,953,Magdalena,26.303637037623332,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009c,1,89.87198252036517,954,Meta,24.11158616701977,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009d,1,399.5222968364458,955,Narino,19.38275736965049,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009e,1,80.44126139271046,956,Norte De Santander,19.064389768987176,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0003000000000000009f,1,252.05475251018717,957,Putumayo,23.385360387168127,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a0,1,183.78131613850144,958,Quindio,16.31602149977426,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a1,1,210.04223990268144,959,Risaralda,17.436078776737798,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a2,1,,960,San Andres Y Providencia,,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a3,1,86.5690893096016,961,Santander,20.7301486551979,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a4,1,15.31925982753962,962,Sucre,27.33636650392127,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a5,1,123.38302135383972,963,Tolima,18.808659612436436,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a6,1,163.10980544114685,964,Valle Del Cauca,19.129471537371927,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a7,1,251.37629589208265,965,Vaupes,24.79375864147134,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000a8,1,72.61798469781215,966,Vichada,26.160120812578306,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00030000000000000088,2,246.3524922037634,934,Amazonas,25.52668602429564,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00030000000000000089,2,51.32264681473202,935,Antioquia,22.47143159933009,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000008a,2,16.44713330174347,936,Arauca,26.673001319391908,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000008b,2,3.7079623039889364,937,Atlantico,27.728358255533973,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000008c,2,14.739272740573494,938,Bolivar,28.105930858578336,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000008d,2,52.212732642225006,939,Boyaca,15.346493514834354,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000008e,2,189.9352035522461,940,Buenaventura,,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000008f,2,92.06616960056368,941,Caldas,18.54841823058196,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00030000000000000090,2,163.35225280128188,942,Caqueta,25.204990196012552,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00030000000000000091,2,27.591969818099958,943,Casanare,27.879425980796622,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00030000000000000092,2,149.10747357605402,944,Cauca,18.32878891022299,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00030000000000000093,2,14.250067309136309,945,Cesar,26.74111372202643,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00030000000000000094,2,155.64280397093464,946,Choco,25.448386081774597,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00030000000000000095,2,11.980355393129166,947,Cordoba,27.797318920004436,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00030000000000000096,2,65.51654627551653,948,Cundinamarca,17.54273648231772,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00030000000000000097,2,107.93151151830997,949,Guainia,25.81914373706318,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00030000000000000098,2,11.803588751750336,950,Guajira,24.701627464306075,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00030000000000000099,2,95.59925529086337,951,Guaviare,26.040495803030144,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000009a,2,123.73790895160137,952,Huila,18.110579961046334,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000009b,2,14.400232514356162,953,Magdalena,27.53435794327405,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000009c,2,81.07515097325069,954,Meta,25.815861067735387,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000009d,2,195.5119116803497,955,Narino,19.982895053569493,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000009e,2,44.044868313688504,956,Norte De Santander,20.102570107841288,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0003000000000000009f,2,218.30366803355548,957,Putumayo,24.10243386769945,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000a0,2,89.61872047155141,958,Quindio,16.60006013902011,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000a1,2,112.89236387232413,959,Risaralda,17.765638837179587,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000a2,2,,960,San Andres Y Providencia,,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000a3,2,41.91356251336141,961,Santander,22.278633053386994,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000a4,2,6.386719744630199,962,Sucre,29.127673678468817,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000a5,2,79.64977100719885,963,Tolima,19.626193658156623,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000a6,2,90.8035394398133,964,Valle Del Cauca,19.658554303723978,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
