system:index,month,precip_mm,state_code,state_name,t2m_c,year,yyyymm,.geo
0_000300000000000000b8,1,253.19895284907395,665,Acre,25.595064054471344,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000000,1,27.85459158330194,666,Alagoas,27.143009111580625,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000b9,1,197.42132646363336,667,Amapa,25.324445485138366,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000ba,1,276.8491424838828,668,Amazonas,25.804898641597266,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000001,1,60.74541157504017,669,Bahia,26.4152334135584,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000002,1,26.666180551765606,670,Ceara,28.118135386537247,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bb,1,253.89165132179983,671,Distrito Federal,22.578073563548532,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000003,1,179.87960314568753,672,Espirito Santo,24.68814988905989,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bc,1,314.5289427085781,673,Goias,24.486758468508235,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000004,1,97.77333551148453,674,Maranhao,26.80527976795336,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bd,1,312.00747296915904,675,Mato Grosso,25.52595611489585,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000be,1,313.1240953499341,676,Mato Grosso Do Sul,25.756259620585162,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000005,1,297.25936582832196,677,Minas Gerais,23.425033963516775,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000d,1,,692,Name Unknown,,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bf,1,175.68452361995628,678,Para,25.86416568480684,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000006,1,27.497448104141352,679,Paraiba,27.3921317099017,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c0,1,244.5655683283041,680,Parana,22.890766609627423,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000007,1,34.848597536802856,681,Pernambuco,27.607554245863287,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000008,1,74.95766069300927,682,Piaui,27.967843278373714,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000009,1,360.79608218507,683,Rio De Janeiro,23.666965464338972,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000a,1,21.187951470623524,684,Rio Grande Do Norte,28.252284835434267,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c1,1,127.20617027531756,685,Rio Grande Do Sul,23.865972607262126,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c2,1,314.35276073116637,686,Rondonia,25.706508850707365,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c3,1,48.82745753836074,687,Roraima,26.389757199683974,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c4,1,161.47167072132396,688,Santa Catarina,21.57088456125926,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000b,1,364.9020572396211,689,Sao Paulo,23.302029307188427,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000c,1,17.06736515668367,690,Sergipe,27.233883324010492,2007,200701,"{""type"":""MultiPoint"",""coordinates"":[]}"
