system:index,month,precip_mm,state_code,state_name,year,yyyymm,.geo
0_000300000000000000b8,1,375.1260824909261,665,Acre,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000000,1,9.83695464765319,666,Alagoas,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000b9,1,400.7542868012044,667,Amapa,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000ba,1,380.6535512100464,668,Amazonas,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000001,1,29.74180792911242,669,Bahia,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000002,1,60.56197454077206,670,Ceara,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bb,1,165.4706331762623,671,Distrito Federal,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000003,1,47.583656316579685,672,Espirito Santo,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bc,1,216.18878613806177,673,Goias,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000004,1,329.7901886689961,674,Maranhao,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bd,1,320.23075758555376,675,Mato Grosso,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000be,1,239.4524285474072,676,Mato Grosso Do Sul,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000005,1,134.9898883084636,677,Minas Gerais,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000d,1,,692,Name Unknown,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bf,1,444.5931558102865,678,Para,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000006,1,24.92847523510822,679,Paraiba,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c0,1,195.48572926331192,680,Parana,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000007,1,18.954424144939875,681,Pernambuco,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000008,1,126.94444272536018,682,Piaui,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000009,1,172.26335175138888,683,Rio De Janeiro,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000a,1,13.182205320765005,684,Rio Grande Do Norte,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c1,1,209.68196243228218,685,Rio Grande Do Sul,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c2,1,282.50249267331014,686,Rondonia,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c3,1,214.98147962052587,687,Roraima,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c4,1,207.36346700411426,688,Santa Catarina,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000b,1,280.5932451088311,689,Sao Paulo,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000c,1,4.901036226811434,690,Sergipe,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c5,1,245.70902835601922,691,Tocantins,2017,201701,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000b8,2,285.7921628195305,665,Acre,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000000,2,22.926074712059947,666,Alagoas,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000b9,2,309.39048235290505,667,Amapa,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000ba,2,273.4359388478158,668,Amazonas,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000001,2,120.99874046376404,669,Bahia,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000002,2,154.5679332107746,670,Ceara,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bb,2,230.3187336387854,671,Distrito Federal,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000003,2,81.63760506381327,672,Espirito Santo,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bc,2,244.37820825522664,673,Goias,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000004,2,295.97217541408645,674,Maranhao,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bd,2,322.47657821928163,675,Mato Grosso,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000be,2,142.49854372595908,676,Mato Grosso Do Sul,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000005,2,143.72088222259623,677,Minas Gerais,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000d,2,,692,Name Unknown,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bf,2,380.15191071930604,678,Para,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000006,2,72.05943161004858,679,Paraiba,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c0,2,155.26093926430596,680,Parana,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000007,2,57.42928994784956,681,Pernambuco,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000008,2,194.143938704168,682,Piaui,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000009,2,116.90059624491158,683,Rio De Janeiro,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000a,2,109.90451988344402,684,Rio Grande Do Norte,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c1,2,185.21875112405962,685,Rio Grande Do Sul,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c2,2,241.87432199223707,686,Rondonia,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c3,2,133.9534910458417,687,Roraima,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c4,2,173.50933705285945,688,Santa Catarina,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000b,2,142.1706941307152,689,Sao Paulo,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000c,2,20.926154205606224,690,Sergipe,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c5,2,325.63563589406874,691,Tocantins,2017,201702,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000b8,3,358.0281244526595,665,Acre,2017,201703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000000,3,58.44660165649017,666,Alagoas,2017,201703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000b9,3,431.22742055055323,667,Amapa,2017,201703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000ba,3,326.1944768924546,668,Amazonas,2017,201703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000001,3,108.28174190273931,669,Bahia,2017,201703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000002,3,295.8654902926207,670,Ceara,2017,201703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000bb,3,165.66585344091106,671,Distrito Federal,2017,201703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000003,3,100.93442249293545,672,Espirito Santo,2017,201703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000bc,3,208.99381591495123,673,Goias,2017,201703,"{""type"":""MultiPoint"",""coordinates"":[]}"
