system:index,month,precip_mm,state_code,state_name,year,yyyymm,.geo
0_000300000000000000b8,1,266.7335305199978,665,Acre,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000000,1,41.85362143053218,666,Alagoas,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000b9,1,285.1245266988745,667,Amapa,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000ba,1,362.0065439506356,668,Amazonas,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000001,1,49.34670974116707,669,Bahia,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000002,1,63.28862614431145,670,Ceara,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bb,1,145.65738020655053,671,Distrito Federal,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000003,1,50.345020288012584,672,Espirito Santo,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bc,1,192.41752108138502,673,Goias,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000004,1,161.8219961161793,674,Maranhao,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bd,1,267.0027832680856,675,Mato Grosso,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000be,1,289.4375262430525,676,Mato Grosso Do Sul,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000005,1,117.75503338328303,677,Minas Gerais,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000d,1,,692,Name Unknown,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bf,1,282.14026087128786,678,Para,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000006,1,26.37236380254785,679,Paraiba,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c0,1,309.34592964706815,680,Parana,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000007,1,48.221774179631794,681,Pernambuco,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000008,1,90.9918187045741,682,Piaui,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000009,1,100.85020199965408,683,Rio De Janeiro,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000a,1,18.323573997516302,684,Rio Grande Do Norte,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c1,1,208.4514961968263,685,Rio Grande Do Sul,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c2,1,305.9423448904062,686,Rondonia,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c3,1,212.08814386472903,687,Roraima,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c4,1,265.4483222640979,688,Santa Catarina,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000b,1,205.18494359191678,689,Sao Paulo,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000c,1,46.115244691097594,690,Sergipe,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c5,1,189.7868539534123,691,Tocantins,2021,202101,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000b8,2,419.24748370757294,665,Acre,2021,202102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000000,2,14.541962858639288,666,Alagoas,2021,202102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000b9,2,300.13827386139667,667,Amapa,2021,202102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000ba,2,315.9178946219628,668,Amazonas,2021,202102,"{""type"":""MultiPoint"",""coordinates"":[]}"
