system:index,month,precip_mm,state_code,state_name,year,yyyymm,.geo
0_000300000000000000b8,1,279.11997899862865,665,Acre,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000000,1,26.080059223056395,666,Alagoas,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000b9,1,412.69466686810205,667,Amapa,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000ba,1,330.8774686770561,668,Amazonas,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000001,1,47.07554377000173,669,Bahia,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000002,1,63.54777434611647,670,Ceara,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bb,1,133.57314557892866,671,Distrito Federal,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000003,1,81.3343843932483,672,Espirito Santo,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bc,1,170.74041837289866,673,Goias,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000004,1,198.72771249611748,674,Maranhao,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bd,1,274.86001013970645,675,Mato Grosso,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000be,1,168.06301810116491,676,Mato Grosso Do Sul,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000005,1,124.11018072212923,677,Minas Gerais,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000d,1,,692,Name Unknown,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bf,1,344.9273430031732,678,Para,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000006,1,38.28636129551931,679,Paraiba,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c0,1,202.55640598507694,680,Parana,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000007,1,35.902680837571076,681,Pernambuco,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000008,1,113.95504818872752,682,Piaui,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000009,1,152.90768777828083,683,Rio De Janeiro,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000a,1,33.385606475499486,684,Rio Grande Do Norte,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c1,1,238.3107322091015,685,Rio Grande Do Sul,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c2,1,307.6961405877063,686,Rondonia,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c3,1,56.177948808936165,687,Roraima,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c4,1,236.93089205541196,688,Santa Catarina,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000b,1,191.21767723994697,689,Sao Paulo,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000c,1,27.538197218879656,690,Sergipe,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c5,1,176.35320309146996,691,Tocantins,2001,200101,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000b8,2,228.68709321193526,665,Acre,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000000,2,18.62755648609944,666,Alagoas,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000b9,2,357.67622060484223,667,Amapa,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000ba,2,254.4304087109322,668,Amazonas,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000001,2,54.83761752055829,669,Bahia,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000002,2,106.00478404585448,670,Ceara,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bb,2,110.62155491991952,671,Distrito Federal,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000003,2,48.3504706372136,672,Espirito Santo,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bc,2,138.18754164500194,673,Goias,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000004,2,247.07696259956293,674,Maranhao,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bd,2,207.99080210366458,675,Mato Grosso,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000be,2,197.84356579930653,676,Mato Grosso Do Sul,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000005,2,77.13790760342313,677,Minas Gerais,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000d,2,,692,Name Unknown,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bf,2,283.75865488703533,678,Para,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000006,2,38.71092122367793,679,Paraiba,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c0,2,256.9789056446836,680,Parana,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000007,2,54.91843910008841,681,Pernambuco,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000008,2,166.52334910876104,682,Piaui,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000009,2,131.87602650714248,683,Rio De Janeiro,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000a,2,25.858595989783865,684,Rio Grande Do Norte,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c1,2,144.65171305498396,685,Rio Grande Do Sul,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c2,2,284.12987829861385,686,Rondonia,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c3,2,35.92271644585254,687,Roraima,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c4,2,251.41120442923472,688,Santa Catarina,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000b,2,193.31198625321255,689,Sao Paulo,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000c,2,22.434587086641134,690,Sergipe,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c5,2,206.88892837929964,691,Tocantins,2001,200102,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000b8,3,276.9641772532196,665,Acre,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000000,3,66.54506008327273,666,Alagoas,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000b9,3,336.105830072024,667,Amapa,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000ba,3,296.3850705360238,668,Amazonas,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000001,3,119.54825882738677,669,Bahia,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000002,3,177.25515176824055,670,Ceara,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000bb,3,241.64409590568832,671,Distrito Federal,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000003,3,86.57512592254068,672,Espirito Santo,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000bc,3,220.90760509443294,673,Goias,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000004,3,302.40262431776586,674,Maranhao,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000bd,3,278.7886080233846,675,Mato Grosso,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000be,3,150.6014938302064,676,Mato Grosso Do Sul,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000005,3,138.08215445856126,677,Minas Gerais,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000d,3,,692,Name Unknown,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000bf,3,346.1955144285458,678,Para,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000006,3,200.86377938110638,679,Paraiba,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000c0,3,126.22978682389086,680,Parana,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000007,3,149.09423038897785,681,Pernambuco,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000008,3,179.77284583689925,682,Piaui,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000009,3,161.13943876531798,683,Rio De Janeiro,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000a,3,147.6695011694619,684,Rio Grande Do Norte,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000c1,3,150.60850315201364,685,Rio Grande Do Sul,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000c2,3,241.29967382948084,686,Rondonia,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000c3,3,84.85098511656162,687,Roraima,2001,200103,"{""type"":""MultiPoint"",""coordinates"":[]}"
