system:index,month,precip_mm,state_code,state_name,year,yyyymm,.geo
0_000300000000000000b8,1,303.2714083283338,665,Acre,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000000,1,19.156844793528922,666,Alagoas,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000b9,1,200.66735068598874,667,Amapa,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000ba,1,298.3888078403534,668,Amazonas,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000001,1,42.84251917954862,669,Bahia,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000002,1,32.707091993618356,670,Ceara,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bb,1,82.33563637768384,671,Distrito Federal,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000003,1,29.205378089077108,672,Espirito Santo,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bc,1,135.56250908244184,673,Goias,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000004,1,140.10327373257715,674,Maranhao,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bd,1,261.35253408851787,675,Mato Grosso,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000be,1,170.89411737869608,676,Mato Grosso Do Sul,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000005,1,91.02660095246986,677,Minas Gerais,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000d,1,,692,Name Unknown,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bf,1,280.4407466252751,678,Para,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000006,1,23.032255373666857,679,Paraiba,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c0,1,235.77286102649478,680,Parana,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000007,1,34.96126855229394,681,Pernambuco,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000008,1,74.38220743329032,682,Piaui,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000009,1,164.23472026542154,683,Rio De Janeiro,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000a,1,7.871130300321693,684,Rio Grande Do Norte,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c1,1,277.5755154009811,685,Rio Grande Do Sul,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c2,1,307.498464289431,686,Rondonia,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c3,1,70.83653445072932,687,Roraima,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c4,1,286.11254130549526,688,Santa Catarina,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000b,1,193.82034894060908,689,Sao Paulo,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000c,1,12.886372972266617,690,Sergipe,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c5,1,238.5811596908219,691,Tocantins,2015,201501,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000b8,2,283.56520338484904,665,Acre,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000000,2,78.45998298579839,666,Alagoas,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000b9,2,321.0262692923326,667,Amapa,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000ba,2,215.34327786843969,668,Amazonas,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000001,2,123.63202522947945,669,Bahia,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000002,2,131.54210147220542,670,Ceara,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bb,2,122.89470361149027,671,Distrito Federal,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000003,2,102.087201903895,672,Espirito Santo,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bc,2,240.2663776731077,673,Goias,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000004,2,261.04505210699443,674,Maranhao,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bd,2,277.6194214075882,675,Mato Grosso,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000be,2,168.13300810750383,676,Mato Grosso Do Sul,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000005,2,204.9781499724209,677,Minas Gerais,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000d,2,,692,Name Unknown,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bf,2,293.34777291332506,678,Para,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000006,2,101.2748788988186,679,Paraiba,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c0,2,206.64807827654764,680,Parana,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000007,2,85.98029243415691,681,Pernambuco,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000008,2,174.75565734523235,682,Piaui,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000009,2,147.7471792511994,683,Rio De Janeiro,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000a,2,89.07640875773653,684,Rio Grande Do Norte,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c1,2,114.24020042633201,685,Rio Grande Do Sul,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c2,2,191.59636479491647,686,Rondonia,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c3,2,40.499876879622065,687,Roraima,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c4,2,219.00563769840514,688,Santa Catarina,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000b,2,203.11736002493953,689,Sao Paulo,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000c,2,50.712504642905266,690,Sergipe,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c5,2,243.9053607543323,691,Tocantins,2015,201502,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000b8,3,312.6891425774284,665,Acre,2015,201503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000000,3,47.280744276059174,666,Alagoas,2015,201503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000b9,3,397.5098906119344,667,Amapa,2015,201503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000ba,3,368.4476697243989,668,Amazonas,2015,201503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000001,3,80.8993705696613,669,Bahia,2015,201503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000002,3,246.32186011320388,670,Ceara,2015,201503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000bb,3,292.14853504079014,671,Distrito Federal,2015,201503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000003,3,138.5031189247273,672,Espirito Santo,2015,201503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000bc,3,256.92229885544253,673,Goias,2015,201503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000004,3,278.8297656296997,674,Maranhao,2015,201503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000bd,3,305.2076205290361,675,Mato Grosso,2015,201503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000be,3,147.06724996545253,676,Mato Grosso Do Sul,2015,201503,"{""type"":""MultiPoint"",""coordinates"":[]}"
