system:index,month,precip_mm,state_code,state_name,t2m_c,year,yyyymm,.geo
0_000300000000000000b8,1,262.6803486293664,665,Acre,24.28513890311688,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000000,1,23.218858161511324,666,Alagoas,26.23472797558252,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000b9,1,233.2481905401916,667,Amapa,24.414993544090613,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000ba,1,302.58149644749955,668,Amazonas,24.960471891917177,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000001,1,65.3076913394382,669,Bahia,24.269864860204454,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000002,1,38.07536033527289,670,Ceara,27.27621172044949,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bb,1,136.8231554782307,671,Distrito Federal,22.106821510144698,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000003,1,139.24355962118807,672,Espirito Santo,24.328441588156505,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bc,1,138.15396584618813,673,Goias,24.340852816561192,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000004,1,141.7089905935074,674,Maranhao,25.481423468685406,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bd,1,207.14330683070784,675,Mato Grosso,25.095004836168638,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000be,1,163.82063913253833,676,Mato Grosso Do Sul,26.31338368195502,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000005,1,142.77166694857388,677,Minas Gerais,23.311511150178003,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000d,1,,692,Name Unknown,,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bf,1,233.32746335208262,678,Para,24.848441224520222,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000006,1,29.030199770461643,679,Paraiba,26.571263545696368,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c0,1,223.07618211799138,680,Parana,23.460980790303445,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000007,1,37.420011101092946,681,Pernambuco,26.10335458218013,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000008,1,98.01515991815508,682,Piaui,26.274524058469627,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000009,1,149.66848751235818,683,Rio De Janeiro,24.504607723931244,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000a,1,23.191854079161153,684,Rio Grande Do Norte,27.41418007110323,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c1,1,244.2458406123645,685,Rio Grande Do Sul,23.634163292982098,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c2,1,329.009706621183,686,Rondonia,24.816333209729233,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c3,1,98.85079189907914,687,Roraima,25.092469278603996,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c4,1,243.1196688222951,688,Santa Catarina,21.831836042746218,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000b,1,203.62876142139726,689,Sao Paulo,24.307809304375443,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000c,1,17.944947521189775,690,Sergipe,26.204968035662624,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c5,1,136.38735336400595,691,Tocantins,25.463550336257423,1993,199301,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000b8,2,247.70810499058186,665,Acre,24.348247525699584,1993,199302,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000000,2,13.313338398332657,666,Alagoas,26.303353426556885,1993,199302,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000b9,2,247.7227089961947,667,Amapa,24.376645674131304,1993,199302,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000ba,2,302.49030292785255,668,Amazonas,25.08951338161387,1993,199302,"{""type"":""MultiPoint"",""coordinates"":[]}"
