system:index,month,precip_mm,state_code,state_name,t2m_c,year,yyyymm,.geo
0_000300000000000000b8,1,244.5368540889251,665,Acre,24.626059460769312,1994,199401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000000,1,11.720780294296427,666,Alagoas,26.7024929726407,1994,199401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000b9,1,249.05984690813452,667,Amapa,24.285881463732213,1994,199401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000ba,1,300.26855721605017,668,Amazonas,25.054357862699963,1994,199401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000001,1,106.0498676814052,669,Bahia,25.480927150148144,1994,199401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000002,1,121.07490739143368,670,Ceara,25.809089781150757,1994,199401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bb,1,222.5071527619836,671,Distrito Federal,21.779130486892683,1994,199401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000003,1,198.44610716134576,672,Espirito Santo,24.60297284945003,1994,199401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bc,1,296.9662082520905,673,Goias,23.46097320526856,1994,199401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000004,1,251.81546340123876,674,Maranhao,24.91531388861294,1994,199401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bd,1,314.9809395488106,675,Mato Grosso,24.46906682460706,1994,199401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000be,1,177.99112740968715,676,Mato Grosso Do Sul,25.62320214068438,1994,199401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000005,1,274.9814849718287,677,Minas Gerais,23.00227734643806,1994,199401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000d,1,,692,Name Unknown,,1994,199401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bf,1,314.18192491716695,678,Para,24.516782129653603,1994,199401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000006,1,88.55643813906097,679,Paraiba,26.293209800428954,1994,199401,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c0,1,178.96536393449603,680,Parana,22.31651029676534,1994,199401,"{""type"":""MultiPoint"",""coordinates"":[]}"
