system:index,month,precip_mm,state_code,state_name,t2m_c,year,yyyymm,.geo
0_000300000000000000b8,1,246.50345910957603,665,Acre,25.685705303683037,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000000,1,58.90155445446128,666,Alagoas,26.05931766621997,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000b9,1,317.63025167586596,667,Amapa,24.681603502647267,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000ba,1,256.0730664272838,668,Amazonas,25.95889184396322,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000001,1,63.373591534511,669,Bahia,25.36503290654489,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000002,1,90.58218141911824,670,Ceara,26.463008613034567,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bb,1,153.43877350648384,671,Distrito Federal,22.60340407984703,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000003,1,28.04861763174229,672,Espirito Santo,26.126865167989695,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bc,1,222.41755973568837,673,Goias,24.55944992159591,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000004,1,188.31634788373378,674,Maranhao,25.852951129915894,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bd,1,353.4611706219903,675,Mato Grosso,25.0119850626688,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000be,1,254.71653030195836,676,Mato Grosso Do Sul,26.055819962056617,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000005,1,133.6117417793815,677,Minas Gerais,24.383747310617565,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000d,1,,692,Name Unknown,,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bf,1,266.3136101954992,678,Para,25.31159053026146,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000006,1,106.98248362478459,679,Paraiba,25.74223015487428,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c0,1,258.2313071623674,680,Parana,23.10711917380519,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000007,1,84.47873851523184,681,Pernambuco,25.256452888104537,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000008,1,127.33238659889182,682,Piaui,26.023287656343392,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000009,1,163.2452135776494,683,Rio De Janeiro,26.02239048552488,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000a,1,73.45543440192094,684,Rio Grande Do Norte,27.17676701598434,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c1,1,254.03660989277515,685,Rio Grande Do Sul,23.452910097677194,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c2,1,341.97058432183576,686,Rondonia,25.25058183135885,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c3,1,42.38350571212006,687,Roraima,26.926719154796874,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c4,1,259.56836428895036,688,Santa Catarina,21.85772761818248,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000b,1,329.1556456582514,689,Sao Paulo,24.296335724715572,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000c,1,29.630100442959296,690,Sergipe,26.451998342289674,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c5,1,243.36384618573948,691,Tocantins,25.66482487099897,2010,201001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000b8,2,233.10400700361143,665,Acre,25.952220812259643,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000000,2,69.24013606644144,666,Alagoas,26.77282784679246,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000b9,2,334.768016533853,667,Amapa,25.326202729849477,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000ba,2,246.53607505507003,668,Amazonas,26.422439066177883,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000001,2,59.525546056451645,669,Bahia,26.469478831727546,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000002,2,35.65744214868907,670,Ceara,27.68730742683658,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bb,2,74.46839328199145,671,Distrito Federal,23.32074183813945,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000003,2,50.18069353971095,672,Espirito Santo,26.40527830993467,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bc,2,138.58456160269913,673,Goias,25.33004900884965,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000004,2,161.6167103620877,674,Maranhao,26.589258437284194,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bd,2,248.93080415789137,675,Mato Grosso,25.758142954402494,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000be,2,162.67216922689113,676,Mato Grosso Do Sul,26.63558215223479,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000005,2,80.34240435209637,677,Minas Gerais,25.18497174475746,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000d,2,,692,Name Unknown,,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bf,2,233.3503043938083,678,Para,25.95379493287483,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000006,2,50.017585025916325,679,Paraiba,27.225039679153106,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c0,2,155.5544623390967,680,Parana,23.822998893339953,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000007,2,57.77686421032224,681,Pernambuco,26.68099706397718,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000008,2,96.24399792501363,682,Piaui,27.616328231655004,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000009,2,93.91567292931897,683,Rio De Janeiro,26.489073493526046,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000a,2,39.60834911822224,684,Rio Grande Do Norte,28.42788181023442,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c1,2,203.5880409545152,685,Rio Grande Do Sul,24.694772258308923,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c2,2,287.3550745926568,686,Rondonia,25.637433068080423,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c3,2,82.947551547235,687,Roraima,27.375891157741048,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c4,2,157.80074285760654,688,Santa Catarina,22.812123682108407,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000b,2,137.54979186128804,689,Sao Paulo,25.120055355134397,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000c,2,67.59200057695192,690,Sergipe,26.834889041689003,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c5,2,187.6060649564799,691,Tocantins,26.673758885475113,2010,201002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000b8,3,284.1207493930012,665,Acre,25.892345041018064,2010,201003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000000,3,71.27093934191375,666,Alagoas,27.6038418262662,2010,201003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000b9,3,342.5891260525651,667,Amapa,25.824500226305968,2010,201003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000ba,3,262.4910391282568,668,Amazonas,26.503996649106767,2010,201003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000001,3,154.66061750427895,669,Bahia,25.358059107751505,2010,201003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000002,3,87.02732062299576,670,Ceara,27.789001900436784,2010,201003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000bb,3,195.46257780259535,671,Distrito Federal,22.56655005003172,2010,201003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000003,3,175.82189565175594,672,Espirito Santo,25.082779484998408,2010,201003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000bc,3,192.08283748277861,673,Goias,24.639015326754418,2010,201003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000004,3,170.73104644619903,674,Maranhao,26.4464116491513,2010,201003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000bd,3,253.62667225856958,675,Mato Grosso,25.721400433731,2010,201003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000be,3,114.72861930645955,676,Mato Grosso Do Sul,26.4755243945533,2010,201003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000005,3,199.70105742382046,677,Minas Gerais,23.465678235513263,2010,201003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000d,3,,692,Name Unknown,,2010,201003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000bf,3,259.76538104218395,678,Para,26.15393768966939,2010,201003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000006,3,69.29759629421126,679,Paraiba,27.432666682521113,2010,201003,"{""type"":""MultiPoint"",""coordinates"":[]}"
