system:index,month,precip_mm,state_code,state_name,year,yyyymm,.geo
0_000300000000000000b8,1,220.56404274305154,665,Acre,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000000,1,32.69710881644889,666,Alagoas,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000b9,1,195.51235905370228,667,Amapa,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000ba,1,255.3136987795988,668,Amazonas,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000001,1,75.47396237983563,669,Bahia,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000002,1,110.1530818780002,670,Ceara,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bb,1,158.13333438106756,671,Distrito Federal,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000003,1,98.81439582200375,672,Espirito Santo,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bc,1,225.05851188846506,673,Goias,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000004,1,197.70176286913286,674,Maranhao,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bd,1,272.72708066227386,675,Mato Grosso,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000be,1,239.27404639248994,676,Mato Grosso Do Sul,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000005,1,162.23760821367986,677,Minas Gerais,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000d,1,,692,Name Unknown,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bf,1,250.4605265862837,678,Para,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000006,1,59.035141182518295,679,Paraiba,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c0,1,301.2340259896072,680,Parana,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000007,1,74.54108368967276,681,Pernambuco,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000008,1,141.76605001472288,682,Piaui,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000009,1,207.5633720573574,683,Rio De Janeiro,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000a,1,65.04280143884287,684,Rio Grande Do Norte,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c1,1,177.22523978792609,685,Rio Grande Do Sul,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c2,1,293.4378928457049,686,Rondonia,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c3,1,55.20580605526666,687,Roraima,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c4,1,297.047896452071,688,Santa Catarina,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000b,1,254.15758776094017,689,Sao Paulo,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000c,1,20.220967947012163,690,Sergipe,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c5,1,223.04647698391537,691,Tocantins,2018,201801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000b8,2,301.33784723838403,665,Acre,2018,201802,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000000,2,39.40488728029936,666,Alagoas,2018,201802,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000b9,2,280.96947839697816,667,Amapa,2018,201802,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000ba,2,282.548530743164,668,Amazonas,2018,201802,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000001,2,140.52058316573056,669,Bahia,2018,201802,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000002,2,183.91252032765962,670,Ceara,2018,201802,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bb,2,240.04808035753828,671,Distrito Federal,2018,201802,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000003,2,197.25752813446218,672,Espirito Santo,2018,201802,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bc,2,228.44266693202064,673,Goias,2018,201802,"{""type"":""MultiPoint"",""coordinates"":[]}"
