system:index,month,precip_mm,state_code,state_name,year,yyyymm,.geo
0_000300000000000000b8,1,310.5614545183385,665,Acre,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000000,1,48.77771705698168,666,Alagoas,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000b9,1,404.7360372822794,667,Amapa,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000ba,1,313.7352028409119,668,Amazonas,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000001,1,49.91670151076047,669,Bahia,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000002,1,86.70010359355591,670,Ceara,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bb,1,192.1619281853625,671,Distrito Federal,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000003,1,93.550567817153,672,Espirito Santo,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bc,1,245.84509405275352,673,Goias,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000004,1,166.567092481856,674,Maranhao,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bd,1,343.5463494807608,675,Mato Grosso,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000be,1,315.66236456093253,676,Mato Grosso Do Sul,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000005,1,145.60564298822987,677,Minas Gerais,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000d,1,,692,Name Unknown,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bf,1,298.38858003400856,678,Para,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000006,1,57.2125355914947,679,Paraiba,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c0,1,311.92181144834603,680,Parana,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000007,1,50.637493226506486,681,Pernambuco,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000008,1,108.1394555261973,682,Piaui,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000009,1,194.38451163491504,683,Rio De Janeiro,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000a,1,38.859125799120235,684,Rio Grande Do Norte,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c1,1,184.7711153389925,685,Rio Grande Do Sul,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c2,1,381.81249569057104,686,Rondonia,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c3,1,111.68289988830088,687,Roraima,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c4,1,280.52552177643486,688,Santa Catarina,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000b,1,299.3058475533118,689,Sao Paulo,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000c,1,36.65441038065195,690,Sergipe,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c5,1,258.85432209135735,691,Tocantins,1989,198901,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000b8,2,295.40485894271114,665,Acre,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000000,2,15.043071196084828,666,Alagoas,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000b9,2,385.6264767531557,667,Amapa,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000ba,2,293.1174677278273,668,Amazonas,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000001,2,65.64739152377778,669,Bahia,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000002,2,54.15013908711629,670,Ceara,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bb,2,233.91452466439236,671,Distrito Federal,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000003,2,87.75310188223365,672,Espirito Santo,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bc,2,230.49450114347317,673,Goias,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000004,2,197.97944737859714,674,Maranhao,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bd,2,281.81199332516104,675,Mato Grosso,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000be,2,210.4840669607149,676,Mato Grosso Do Sul,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000005,2,175.1739959510952,677,Minas Gerais,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000d,2,,692,Name Unknown,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000bf,2,303.1178570255655,678,Para,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000006,2,35.97849904808981,679,Paraiba,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c0,2,188.4874802310539,680,Parana,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000007,2,34.252739518731325,681,Pernambuco,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000008,2,134.7840531393674,682,Piaui,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000009,2,196.25695831978243,683,Rio De Janeiro,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000a,2,39.69673006566777,684,Rio Grande Do Norte,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c1,2,53.431613154211405,685,Rio Grande Do Sul,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c2,2,322.25333317851374,686,Rondonia,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c3,2,100.68814538184944,687,Roraima,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c4,2,169.22602628798052,688,Santa Catarina,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000b,2,260.7820622131852,689,Sao Paulo,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000000c,2,13.631509413053122,690,Sergipe,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000300000000000000c5,2,230.50222418498709,691,Tocantins,1989,198902,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000b8,3,291.75471807591293,665,Acre,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000000,3,97.27122789050273,666,Alagoas,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000b9,3,474.7113930298069,667,Amapa,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000ba,3,302.37187128423807,668,Amazonas,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000001,3,123.12435137348234,669,Bahia,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000002,3,236.54936736574936,670,Ceara,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000bb,3,165.31626009051928,671,Distrito Federal,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000003,3,137.84373806584549,672,Espirito Santo,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000bc,3,196.58941078674468,673,Goias,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000004,3,327.7351477362715,674,Maranhao,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000bd,3,304.2061059058384,675,Mato Grosso,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000be,3,151.22015029903412,676,Mato Grosso Do Sul,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000005,3,144.5223853199407,677,Minas Gerais,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000d,3,,692,Name Unknown,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000bf,3,390.7802090626037,678,Para,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000006,3,140.60549617196227,679,Paraiba,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000c0,3,128.8295606462187,680,Parana,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000007,3,137.08300697634238,681,Pernambuco,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000008,3,252.69062396589428,682,Piaui,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000009,3,170.96429246139965,683,Rio De Janeiro,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000a,3,128.81901062471135,684,Rio Grande Do Norte,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000c1,3,118.08282501707923,685,Rio Grande Do Sul,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000c2,3,279.2043949471553,686,Rondonia,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000c3,3,156.97134178796543,687,Roraima,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000c4,3,148.01743777949267,688,Santa Catarina,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000b,3,155.6963482280825,689,Sao Paulo,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000c,3,104.79550334586347,690,Sergipe,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000300000000000000c5,3,297.6596349129065,691,Tocantins,1989,198903,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000300000000000000b8,4,231.33162071779688,665,Acre,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000000,4,230.92419849769215,666,Alagoas,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000300000000000000b9,4,397.7869263125267,667,Amapa,1989,198904,"{""type"":""MultiPoint"",""coordinates"":[]}"
