system:index,month,precip_mm,state_code,state_name,year,yyyymm,.geo
0_000300000000000000b8,1,280.105540633886,665,Acre,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000000,1,30.288641003739798,666,Alagoas,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000b9,1,284.8642378671522,667,Amapa,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000ba,1,263.2474646665884,668,Amazonas,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000001,1,49.04310300654333,669,Bahia,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000002,1,55.86644202882466,670,Ceara,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bb,1,151.22450737052964,671,Distrito Federal,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000003,1,141.259988428217,672,Espirito Santo,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bc,1,200.86045323798007,673,Goias,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000004,1,133.27678779364044,674,Maranhao,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bd,1,262.3448878223124,675,Mato Grosso,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000be,1,245.2813620690997,676,Mato Grosso Do Sul,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000005,1,180.04586543886208,677,Minas Gerais,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000d,1,,692,Name Unknown,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000bf,1,206.21295528357686,678,Para,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000006,1,42.488994192966864,679,Paraiba,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000300000000000000c0,1,165.80654579500725,680,Parana,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000007,1,46.76059661007979,681,Pernambuco,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000008,1,97.74725876976478,682,Piaui,1987,198701,"{""type"":""MultiPoint"",""coordinates"":[]}"
